FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,,Bahrain,2020-10-27 04:24:45,26.0275,50.55,80533,316,77132,3085,Bahrain,4732.828195862324,0.39238573007338606
,,,Bangladesh,2020-10-27 04:24:45,23.685,90.3563,400251,5818,316600,77833,Bangladesh,243.03388154657185,1.4535878736093102
,,,Barbados,2020-10-27 04:24:45,13.1939,-59.5432,233,7,210,16,Barbados,81.07985844083085,3.004291845493562
,,,Belarus,2020-10-27 04:24:45,53.7098,27.9534,93707,961,83748,8998,Belarus,991.6797196327652,1.0255370463252478
,,,Belgium,2020-10-27 04:24:45,50.8333,4.469936,333718,10899,23087,299732,Belgium,2769.988237746617,3.3672760574523957
,,,Belize,2020-10-27 04:24:45,17.1899,-88.4976,3145,50,1961,1134,Belize,790.9542001051253,1.589825119236884
,,,Benin,2020-10-27 04:24:45,9.3077,2.3158,2557,41,2330,186,Benin,21.09179442586024,1.6034415330465388
,,,Bhutan,2020-10-27 04:24:45,27.5142,90.4336,342,0,312,30,Bhutan,44.32279435778604,0.0
,,,Bolivia,2020-10-27 04:24:45,-16.2902,-63.5887,140952,8658,109228,23066,Bolivia,1207.5014976832492,6.14251660139622
,,,Bosnia and Herzegovina,2020-10-27 04:24:45,43.9159,17.6791,41596,1104,26542,13950,Bosnia and Herzegovina,1267.8557004890554,2.6541013558996056
,,,Botswana,2020-10-27 04:24:45,-22.3285,24.6849,6283,21,4438,1824,Botswana,267.1769521075852,0.3342352379436575
,,Acre,Brazil,2020-10-27 04:24:45,-9.0238,-70.812,30317,689,27176,2452,"Acre, Brazil",3437.5549218479823,2.272652307286341
,,Alagoas,Brazil,2020-10-27 04:24:45,-9.5713,-36.782,90254,2216,85557,2481,"Alagoas, Brazil",2704.3555723885697,2.4552928402065284
,,Amapa,Brazil,2020-10-27 04:24:45,0.902,-52.003,51192,741,36905,13546,"Amapa, Brazil",6052.9884797884915,1.4474917955930615
,,Amazonas,Brazil,2020-10-27 04:24:45,-3.4168,-65.8561,157668,4460,120012,33196,"Amazonas, Brazil",3804.181685215716,2.828728721110181
,,Bahia,Brazil,2020-10-27 04:24:45,-12.5797,-41.7007,345949,7497,311054,27398,"Bahia, Brazil",2326.010296197206,2.167082431225412
,,Ceara,Brazil,2020-10-27 04:24:45,-5.4984,-39.3206,270577,9279,223281,38017,"Ceara, Brazil",2962.929138362594,3.429338044253577
,,Distrito Federal,Brazil,2020-10-27 04:24:45,-15.7998,-47.8645,210145,3641,189807,16697,"Distrito Federal, Brazil",6969.363917237209,1.732613195650622
,,Espirito Santo,Brazil,2020-10-27 04:24:45,-19.1834,-40.3089,151185,3799,127835,19551,"Espirito Santo, Brazil",3762.084282035012,2.5128154248106624
,,Goias,Brazil,2020-10-27 04:24:45,-15.827,-49.8362,248361,5599,218177,24585,"Goias, Brazil",3538.735720654729,2.2543797134010575
,,Maranhao,Brazil,2020-10-27 04:24:45,-4.9609,-45.2744,184122,4003,167126,12993,"Maranhao, Brazil",2602.3645190137186,2.1741019541391036
,,Mato Grosso,Brazil,2020-10-27 04:24:45,-12.6819,-56.9211,140273,3749,112218,24306,"Mato Grosso, Brazil",4025.667060605556,2.672645484163025
,,Mato Grosso do Sul,Brazil,2020-10-27 04:24:45,-20.7722,-54.7852,80064,1555,68629,9880,"Mato Grosso do Sul, Brazil",2881.0508581187532,1.9421962430055955
,,Minas Gerais,Brazil,2020-10-27 04:24:45,-18.5122,-44.555,349512,8779,286280,54453,"Minas Gerais, Brazil",1651.0720900404751,2.511787864222115
,,Para,Brazil,2020-10-27 04:24:45,-1.9981,-54.9306,248024,6725,221997,19302,"Para, Brazil",2883.039545546745,2.711431151824017
,,Paraiba,Brazil,2020-10-27 04:24:45,-7.24,-36.782,130916,3062,101073,26781,"Paraiba, Brazil",3258.134946954141,2.33890433560451
,,Parana,Brazil,2020-10-27 04:24:45,-25.2521,-52.0215,208251,5107,140100,63044,"Parana, Brazil",1821.3379672496585,2.4523291604842234
,,Pernambuco,Brazil,2020-10-27 04:24:45,-8.8137,-36.9541,159476,8564,131135,19777,"Pernambuco, Brazil",1668.6702442620756,5.370087035039755
,,Piaui,Brazil,2020-10-27 04:24:45,-7.7183,-42.7289,110278,2352,99255,8671,"Piaui, Brazil",3369.0911140596113,2.1327916719563285
,,Rio Grande do Norte,Brazil,2020-10-27 04:24:45,-5.4026,-36.9541,79908,2563,42040,35305,"Rio Grande do Norte, Brazil",2278.6241681644487,3.207438554337488
,,Rio Grande do Sul,Brazil,2020-10-27 04:24:45,-30.0346,-51.2177,235673,5615,198688,31370,"Rio Grande do Sul, Brazil",2071.4428166622847,2.382538517352433
,,Rio de Janeiro,Brazil,2020-10-27 04:24:45,-22.9068,-43.1729,302746,20213,258928,23605,"Rio de Janeiro, Brazil",1753.5302607138642,6.676553942909237
,,Rondonia,Brazil,2020-10-27 04:24:45,-11.5057,-63.5806,70600,1442,60189,8969,"Rondonia, Brazil",3972.4851946152007,2.0424929178470257
,,Roraima,Brazil,2020-10-27 04:24:45,-2.7376,-62.0751,55951,691,48508,6752,"Roraima, Brazil",9236.481054409249,1.2350092044824936
,,Santa Catarina,Brazil,2020-10-27 04:24:45,-27.2423,-50.2189,247477,3041,213495,30941,"Santa Catarina, Brazil",3454.072890921546,1.2288010603005532
,,Sao Paulo,Brazil,2020-10-27 04:24:45,-23.5505,-46.6333,1092843,38753,908199,145891,"Sao Paulo, Brazil",2379.9338701461347,3.546072034134821
,,Sergipe,Brazil,2020-10-27 04:24:45,-10.5741,-37.3857,83863,2178,73030,8655,"Sergipe, Brazil",3648.285810737914,2.5970928776695326
,,Tocantins,Brazil,2020-10-27 04:24:45,-10.1753,-48.2982,74229,1084,55699,17446,"Tocantins, Brazil",4719.346721208292,1.4603456869956486
,,,Brunei,2020-10-27 04:24:45,4.5353,114.7277,148,3,143,2,Brunei,33.82988596128307,2.027027027027027
,,,Bulgaria,2020-10-27 04:24:45,42.7339,25.4858,40132,1136,18650,20346,Bulgaria,577.5680745835939,2.8306588258746137
,,,Burkina Faso,2020-10-27 04:24:45,12.2383,-1.5616,2459,67,2164,228,Burkina Faso,11.763705194945981,2.7246848312322083
,,,Burma,2020-10-27 04:24:45,21.9162,95.956,46200,1122,26007,19071,Burma,84.91118345347898,2.4285714285714284
,,,Burundi,2020-10-27 04:24:45,-3.3731,29.9189,557,1,511,45,Burundi,4.68430122462099,0.17953321364452424
,,,Cabo Verde,2020-10-27 04:24:45,16.5388,-23.0418,8423,94,7455,874,Cabo Verde,1514.9607545486595,1.115991926866912
,,,Cambodia,2020-10-27 04:24:45,11.55,104.9167,288,0,283,5,Cambodia,1.7225940519904006,0.0
,,,Cameroon,2020-10-27 04:24:45,3.848,11.5021,21793,426,20117,1250,Cameroon,82.09565151090958,1.954756114348644
,,Alberta,Canada,2020-10-27 04:24:45,53.9333,-116.5765,25733,307,20949,4477,"Alberta, Canada",583.0987689960857,1.1930206349823185
,,British Columbia,Canada,2020-10-27 04:24:45,53.7267,-127.6476,13371,259,10787,2325,"British Columbia, Canada",261.6164574772003,1.937027896193254
,,Diamond Princess,Canada,2020-10-27 04:24:45,,,0,1,0,,"Diamond Princess, Canada",,
,,Grand Princess,Canada,2020-10-27 04:24:45,,,13,0,13,0,"Grand Princess, Canada",,0.0
,,Manitoba,Canada,2020-10-27 04:24:45,53.7609,-98.8139,4349,55,2177,2117,"Manitoba, Canada",315.71298212653636,1.2646585421936076
,,New Brunswick,Canada,2020-10-27 04:24:45,46.5653,-66.4619,331,6,265,60,"New Brunswick, Canada",42.43627827429221,1.8126888217522659
,,Newfoundland and Labrador,Canada,2020-10-27 04:24:45,53.1355,-57.6604,291,4,282,5,"Newfoundland and Labrador, Canada",55.81502402347684,1.3745704467353952
,,Northwest Territories,Canada,2020-10-27 04:24:45,64.8255,-124.8457,9,0,5,4,"Northwest Territories,Canada",20.042757883484768,0.0
,,Nova Scotia,Canada,2020-10-27 04:24:45,44.682,-63.7443,1101,65,1031,5,"Nova Scotia, Canada",112.63922607337204,5.903723887375113
,,Nunavut,Canada,2020-10-27 04:24:45,70.2998,-83.1076,0,0,0,0,"Nunavut, Canada",,
,,Ontario,Canada,2020-10-27 04:24:45,51.2538,-85.3232,73984,3151,63583,7250,"Ontario, Canada",502.88791460095337,4.259028979238754
,,Prince Edward Island,Canada,2020-10-27 04:24:45,46.5107,-63.4168,64,0,63,1,"Prince Edward Island, Canada",40.46586325067339,0.0
,,Quebec,Canada,2020-10-27 04:24:45,52.9399,-73.5491,100922,6222,85822,8947,"Quebec, Canada",1182.0783974651645,6.09678761816056
,,Saskatchewan,Canada,2020-10-27 04:24:45,52.9399,-106.4509,2783,25,2108,650,"Saskatchewan, Canada",235.514942462591,0.8983111749910169
,,Yukon,Canada,2020-10-27 04:24:45,64.2823,-135.0,22,0,15,7,"Yukon, Canada",53.556648327571935,0.0
,,,Central African Republic,2020-10-27 04:24:45,6.6111,20.9394,4863,62,1924,2877,Central African Republic,100.68814956590012,1.2749331688258276
,,,Chad,2020-10-27 04:24:45,15.4542,18.7322,1441,96,1277,68,Chad,8.772752767450397,6.662040249826509
,,Antofagasta,Chile,2020-10-27 04:24:45,-23.6509,-70.3975,21185,530,20366,289,"Antofagasta, Chile",3487.047638486077,2.5017701203681852
,,Araucania,Chile,2020-10-27 04:24:45,-38.9489,-72.3311,11556,144,10429,983,"Araucania, Chile",1207.2409383801496,1.2461059190031152
,,Arica y Parinacota,Chile,2020-10-27 04:24:45,-18.594,-69.4785,9440,176,8953,311,"Arica y Parinacota, Chile",4175.734734681601,1.8644067796610169
,,Atacama,Chile,2020-10-27 04:24:45,-27.5661,-70.0503,7765,84,7521,160,"Atacama, Chile",2687.371947505399,1.0817772054088861
,,Aysen,Chile,2020-10-27 04:24:45,-45.9864,-73.7669,988,3,880,105,"Aysen, Chile",957.7541247406889,0.30364372469635625
,,Biobio,Chile,2020-10-27 04:24:45,-37.4464,-72.1416,28617,454,26748,1415,"Biobio, Chile",1838.18782699182,1.5864695810182758
,,Coquimbo,Chile,2020-10-27 04:24:45,-29.959,-71.3389,12608,240,12261,107,"Coquimbo, Chile",1664.2334995630856,1.9035532994923858
,,Los Lagos,Chile,2020-10-27 04:24:45,-41.9198,-72.1416,13990,123,12560,1307,"Los Lagos, Chile",1688.1700188727514,0.8791994281629736
,,Los Rios,Chile,2020-10-27 04:24:45,-40.231,-72.3311,3161,31,2762,368,"Los Rios, Chile",821.3867169736798,0.9807023093957609
,,Magallanes,Chile,2020-10-27 04:24:45,-52.368,-70.9863,11941,126,11341,474,"Magallanes, Chile",7170.3506211982,1.0551880077045475
,,Maule,Chile,2020-10-27 04:24:45,-35.5183,-71.6885,18492,403,17505,584,"Maule, Chile",1769.654050433035,2.1793207873675104
,,Metropolitana,Chile,2020-10-27 04:24:45,-33.4376,-70.6505,295404,9774,283411,2219,"Metropolitana, Chile",4153.127709900225,3.308689117276679
,,Nuble,Chile,2020-10-27 04:24:45,-36.7226,-71.7622,7270,146,6896,228,"Nuble, Chile",1512.6641407048141,2.0082530949105917
,,OHiggins,Chile,2020-10-27 04:24:45,-34.5755,-71.0022,18432,490,17540,402,"OHiggins, Chile",2015.4063998337992,2.658420138888889
,,Tarapaca,Chile,2020-10-27 04:24:45,-19.9232,-69.5132,12688,242,12204,242,"Tarapaca, Chile",3838.358170124456,1.9073139974779318
,,Unknown,Chile,2020-10-27 04:24:45,,,50,1,50,,"Unknown, Chile",,2.0
,,Valparaiso,Chile,2020-10-27 04:24:45,-33.0472,-71.6127,30011,1036,28450,525,"Valparaiso, Chile",1652.6772920565095,3.4520675752224186
,,Anhui,China,2020-10-27 04:24:45,31.8257,117.2264,991,6,985,0,"Anhui, China",1.5670461733080334,0.6054490413723511
,,Beijing,China,2020-10-27 04:24:45,40.1824,116.4142,941,9,928,4,"Beijing, China",4.368616527390901,0.9564293304994687
,,Chongqing,China,2020-10-27 04:24:45,30.0572,107.874,589,6,579,4,"Chongqing, China",1.8987749838813668,1.0186757215619695
,,Fujian,China,2020-10-27 04:24:45,26.0789,117.9874,431,1,410,20,"Fujian, China",1.0936310581070794,0.23201856148491878
,,Gansu,China,2020-10-27 04:24:45,35.7518,104.2861,170,2,168,0,"Gansu, China",0.6446719757299962,1.1764705882352942
,,Guangdong,China,2020-10-27 04:24:45,23.3417,113.4244,1909,8,1869,32,"Guangdong, China",1.6825312885598451,0.41906757464641176
,,Guangxi,China,2020-10-27 04:24:45,23.8298,108.7881,260,2,258,0,"Guangxi, China",0.5278116118554608,0.7692307692307693
,,Guizhou,China,2020-10-27 04:24:45,26.8154,106.8748,147,2,145,0,"Guizhou, China",0.4083333333333333,1.3605442176870748
,,Hainan,China,2020-10-27 04:24:45,19.1959,109.7453,171,6,165,0,"Hainan, China",1.8308351177730195,3.508771929824561
,,Hebei,China,2020-10-27 04:24:45,37.8957,114.9042,371,6,359,6,"Hebei, China",0.4910005293806247,1.6172506738544474
,,Heilongjiang,China,2020-10-27 04:24:45,47.862,127.7615,949,13,935,1,"Heilongjiang, China",2.5152398621786376,1.36986301369863
,,Henan,China,2020-10-27 04:24:45,33.882,113.614,1283,22,1257,4,"Henan, China",1.3357626236335245,1.71473109898675
,,Hong Kong,China,2020-10-27 04:24:45,22.3,114.2,5303,105,5050,148,"Hong Kong, China",70.7350738723338,1.9800113143503677
,,Hubei,China,2020-10-27 04:24:45,30.9756,112.2707,68139,4512,63627,0,"Hubei, China",115.1580192665202,6.62175846431559
,,Hunan,China,2020-10-27 04:24:45,27.6104,111.7088,1019,4,1015,0,"Hunan, China",1.4770256558921582,0.39254170755642787
,,Inner Mongolia,China,2020-10-27 04:24:45,44.0935,113.9448,278,1,268,9,"Inner Mongolia, China",1.0970797158642462,0.3597122302158273
,,Jiangsu,China,2020-10-27 04:24:45,32.9711,119.455,670,0,666,4,"Jiangsu, China",0.8321947584151037,0.0
,,Jiangxi,China,2020-10-27 04:24:45,27.614,115.7221,935,1,934,0,"Jiangxi, China",2.011617900172117,0.10695187165775401
,,Jilin,China,2020-10-27 04:24:45,43.6661,126.1923,157,2,155,0,"Jilin, China",0.5806213017751479,1.2738853503184713
,,Liaoning,China,2020-10-27 04:24:45,41.2956,122.6085,283,2,273,8,"Liaoning, China",0.64923147510897,0.7067137809187279
,,Macau,China,2020-10-27 04:24:45,22.1667,113.55,46,0,46,0,"Macau, China",7.084094360136879,0.0
,,Ningxia,China,2020-10-27 04:24:45,37.2692,106.1655,75,0,75,0,"Ningxia, China",1.0901162790697674,0.0
,,Qinghai,China,2020-10-27 04:24:45,35.7452,95.9956,18,0,18,0,"Qinghai, China",0.29850746268656714,0.0
,,Shaanxi,China,2020-10-27 04:24:45,35.1917,108.8701,447,3,417,27,"Shaanxi, China",1.156832298136646,0.6711409395973155
,,Shandong,China,2020-10-27 04:24:45,36.3427,118.1498,846,7,829,10,"Shandong, China",0.8420424007166318,0.8274231678486997
,,Shanghai,China,2020-10-27 04:24:45,31.202,121.4491,1142,7,1046,89,"Shanghai, China",4.711221122112211,0.6129597197898424
,,Shanxi,China,2020-10-27 04:24:45,37.5777,112.2922,212,0,205,7,"Shanxi, China",0.5701990317374933,0.0
,,Sichuan,China,2020-10-27 04:24:45,30.6171,102.7103,736,3,705,28,"Sichuan, China",0.8823882028533749,0.4076086956521739
,,Tianjin,China,2020-10-27 04:24:45,39.3054,117.323,260,3,246,11,"Tianjin, China",1.6666666666666667,1.1538461538461537
,,Tibet,China,2020-10-27 04:24:45,31.6927,88.0924,1,0,1,0,"Tibet, China",0.02906976744186046,0.0
,,Xinjiang,China,2020-10-27 04:24:45,41.1129,85.2401,902,3,899,0,"Xinjiang, China",3.626859670285485,0.3325942350332594
,,Yunnan,China,2020-10-27 04:24:45,24.974,101.487,211,2,206,3,"Yunnan, China",0.43685300207039335,0.9478672985781991
,,Zhejiang,China,2020-10-27 04:24:45,29.1832,120.0934,1283,1,1279,3,"Zhejiang, China",2.2363604671431063,0.0779423226812159
,,Amazonas,Colombia,2020-10-27 04:24:45,-1.4429,-71.5724,2882,117,2746,19,"Amazonas, Colombia",3762.942459099871,4.059680777238029
,,Antioquia,Colombia,2020-10-27 04:24:45,7.1986,-75.3412,157970,3048,143512,11410,"Antioquia, Colombia",2465.545265238481,1.9294802810660252
,,Arauca,Colombia,2020-10-27 04:24:45,7.0762,-70.7105,3020,90,2678,252,"Arauca, Colombia",1151.9067489529855,2.980132450331126
,,Atlantico,Colombia,2020-10-27 04:24:45,10.6966,-74.8741,70848,3117,66463,1268,"Atlantico, Colombia",2794.223032225775,4.3995596205962055
,,Bolivar,Colombia,2020-10-27 04:24:45,8.6704,-74.03,32223,833,30633,757,"Bolivar, Colombia",1556.5839496451879,2.585110014585855
,,Boyaca,Colombia,2020-10-27 04:24:45,5.4545,-73.362,12726,273,10750,1703,"Boyaca, Colombia",1045.3631417080674,2.145214521452145
,,Caldas,Colombia,2020-10-27 04:24:45,5.2983,-75.2479,11763,246,9285,2232,"Caldas, Colombia",1178.356231624184,2.0913032389696506
,,Capital District,Colombia,2020-10-27 04:24:45,4.711,-74.0721,311102,7514,280862,22726,"Capital District, Colombia",4196.954199126187,2.4152850190612725
,,Caqueta,Colombia,2020-10-27 04:24:45,0.8699,-73.8419,10963,383,9687,893,"Caqueta, Colombia",2730.5853958638972,3.4935692784821675
,,Casanare,Colombia,2020-10-27 04:24:45,5.7589,-71.5724,4606,83,3684,839,"Casanare, Colombia",1095.352243973898,1.8019973947025618
,,Cauca,Colombia,2020-10-27 04:24:45,2.705,-76.82600000000002,12566,359,11126,1081,"Cauca, Colombia",858.0473175608131,2.8569154862326913
,,Cesar,Colombia,2020-10-27 04:24:45,9.3373,-73.6536,25072,787,22211,2074,"Cesar, Colombia",2088.3344133722703,3.1389597957881303
,,Choco,Colombia,2020-10-27 04:24:45,5.2528,-76.82600000000002,4152,161,3884,107,"Choco, Colombia",776.3272540975943,3.877649325626204
,,Cordoba,Colombia,2020-10-27 04:24:45,8.0493,-75.574,26008,1609,23286,1113,"Cordoba, Colombia",1457.2079630969145,6.186557982159336
,,Cundinamarca,Colombia,2020-10-27 04:24:45,5.026,-74.03,40881,1174,37215,2492,"Cundinamarca, Colombia",1400.4850876652076,2.8717497125804163
,,Guainia,Colombia,2020-10-27 04:24:45,2.5854,-68.5247,1116,18,1070,28,"Guainia, Colombia",2319.491208380097,1.6129032258064515
,,Guaviare,Colombia,2020-10-27 04:24:45,1.0654,-73.2603,1368,21,1237,110,"Guaviare, Colombia",1652.832650694117,1.5350877192982457
,,Huila,Colombia,2020-10-27 04:24:45,2.5359,-75.5277,20547,585,17879,2083,"Huila, Colombia",1867.2538545564921,2.847130968024529
,,La Guajira,Colombia,2020-10-27 04:24:45,11.3548,-72.5205,9590,392,8727,471,"La Guajira, Colombia",1089.0796765694556,4.087591240875913
,,Magdalena,Colombia,2020-10-27 04:24:45,10.4113,-74.4057,16978,889,15331,758,"Magdalena, Colombia",1265.3661721369024,5.236188008010366
,,Meta,Colombia,2020-10-27 04:24:45,3.272,-73.0877,21700,504,19747,1449,"Meta, Colombia",2087.0963584496626,2.3225806451612905
,,Narino,Colombia,2020-10-27 04:24:45,1.2892,-77.3579,21245,756,19133,1356,"Narino, Colombia",1302.9010322631289,3.558484349258649
,,Norte de Santander,Colombia,2020-10-27 04:24:45,7.9463,-72.8988,20285,1044,18069,1172,"Norte de Santander, Colombia",1359.8679081229398,5.14666009366527
,,Putumayo,Colombia,2020-10-27 04:24:45,0.436,-75.5277,4283,199,3783,301,"Putumayo, Colombia",1230.103796290446,4.64627597478403
,,Quindio,Colombia,2020-10-27 04:24:45,4.461,-75.6674,8444,218,7040,1186,"Quindio, Colombia",1563.9817449027976,2.581714827096163
,,Risaralda,Colombia,2020-10-27 04:24:45,5.3158,-75.9928,16396,375,14433,1588,"Risaralda, Colombia",1737.9672058859385,2.287143205659917
,,San Andres y Providencia,Colombia,2020-10-27 04:24:45,12.5567,-81.7185,1857,30,1739,88,"San Andres y Providencia, Colombia",3030.3524804177546,1.615508885298869
,,Santander,Colombia,2020-10-27 04:24:45,6.6437,-73.6536,40238,1622,35383,3233,"Santander, Colombia",1841.6934535619814,4.031015458024752
,,Sucre,Colombia,2020-10-27 04:24:45,8.814,-74.7233,15295,609,14177,509,"Sucre, Colombia",1690.3111299721616,3.9816933638443937
,,Tolima,Colombia,2020-10-27 04:24:45,4.0925,-75.1545,17927,552,15485,1890,"Tolima, Colombia",1347.7052474576885,3.0791543481898813
,,Unknown,Colombia,2020-10-27 04:24:45,,,0,0,0,0,"Unknown, Colombia",,
,,Valle del Cauca,Colombia,2020-10-27 04:24:45,3.8009,-76.6413,79184,2719,71060,5405,"Valle del Cauca, Colombia",1769.1245934324509,3.4337744998989694
,,Vaupes,Colombia,2020-10-27 04:24:45,0.8554,-70.812,1042,12,991,39,"Vaupes, Colombia",2554.1093707870677,1.1516314779270633
,,Vichada,Colombia,2020-10-27 04:24:45,4.4234,-69.2878,775,9,738,28,"Vichada, Colombia",718.8705847432473,1.1612903225806452
,,,Comoros,2020-10-27 04:24:45,-11.6455,43.3333,517,7,494,16,Comoros,59.45296373599204,1.3539651837524178
,,,Congo (Brazzaville),2020-10-27 04:24:45,-0.228,15.8277,5253,92,3887,1274,Congo (Brazzaville),95.19594816469171,1.7513801637159718
,,,Congo (Kinshasa),2020-10-27 04:24:45,-4.0383,21.7587,11174,305,10468,401,Congo (Kinshasa),12.476356444791774,2.7295507427957757
,,,Costa Rica,2020-10-27 04:24:45,9.7489,-83.7534,104460,1312,63709,39439,Costa Rica,2050.601929992144,1.2559831514455293
,,,Cote d'Ivoire,2020-10-27 04:24:45,7.54,-5.5471,20486,122,20212,152,Cote d'Ivoire,77.66239452731463,0.595528653714732
,,,Croatia,2020-10-27 04:24:45,45.1,15.2,37208,452,25837,10919,Croatia,906.347648923286,1.214792517738121
,,,Cuba,2020-10-27 04:24:45,21.521757,-77.78116700000002,6595,128,6029,438,Cuba,58.22568717788261,1.9408642911296436
,,,Cyprus,2020-10-27 04:24:45,35.1264,33.4299,3636,25,1882,1729,Cyprus,301.1526792732248,0.6875687568756875
,,,Czechia,2020-10-27 04:24:45,49.8175,15.473,268370,2365,103220,162785,Czechia,2506.027183536213,0.881246040913664
,,Faroe Islands,Denmark,2020-10-27 04:24:45,61.8926,-6.9118,490,0,478,12,"Faroe Islands, Denmark",1002.7627135986903,0.0
,,Greenland,Denmark,2020-10-27 04:24:45,71.7069,-42.6043,17,0,16,1,"Greenland, Denmark",29.944338758542944,0.0
,,,Denmark,2020-10-27 04:24:45,56.2639,9.5018,41412,708,32237,8467,Denmark,714.9611296427282,1.7096493769921761
,,,Diamond Princess,2020-10-27 04:24:45,,,712,13,659,40,Diamond Princess,,1.8258426966292134
,,,Djibouti,2020-10-27 04:24:45,11.8251,42.5903,5541,61,5409,71,Djibouti,560.8288242331494,1.100884316910305
,,,Dominica,2020-10-27 04:24:45,15.415,-61.371,38,0,29,9,Dominica,52.78437582475587,0.0
,,,Dominican Republic,2020-10-27 04:24:45,18.7357,-70.1627,124843,2225,103081,19537,Dominican Republic,1150.8490488116413,1.782238491545381
,,,Ecuador,2020-10-27 04:24:45,-1.8312,-78.1834,162178,12573,141759,7846,Ecuador,919.2169612300813,7.7525928301002605
,,,Egypt,2020-10-27 04:24:45,26.820553000000004,30.802498,106707,6211,98981,1515,Egypt,104.27285142807743,5.820611581245841
,,,El Salvador,2020-10-27 04:24:45,13.7942,-88.8965,32925,953,28582,3390,El Salvador,507.6160914532251,2.894457099468489
,,,Equatorial Guinea,2020-10-27 04:24:45,1.6508,10.2679,5079,83,4962,34,Equatorial Guinea,362.0138490432897,1.6341799566843866
,,,Eritrea,2020-10-27 04:24:45,15.1794,39.7823,461,0,405,56,Eritrea,12.998998710533163,0.0
,,,Estonia,2020-10-27 04:24:45,58.5953,25.0136,4428,73,3505,850,Estonia,333.8009662738902,1.6485998193315266
,,,Eswatini,2020-10-27 04:24:45,-26.5225,31.4659,5863,116,5511,236,Eswatini,505.35958709285933,1.9785092955824664
,,,Ethiopia,2020-10-27 04:24:45,9.145,40.4897,93707,1437,48150,44120,Ethiopia,81.51015961289238,1.533503366877608
,,,Fiji,2020-10-27 04:24:45,-17.7134,178.065,33,2,30,1,Fiji,3.6812115424945673,6.0606060606060606
,,,Finland,2020-10-27 04:24:45,61.92411,25.748151,14970,354,9800,4816,Finland,270.1815901837993,2.364729458917836
,,French Guiana,France,2020-10-27 04:24:45,4.0,-53.0,10385,69,9995,321,"French Guiana, France",3476.9420319938927,0.6644198363023591
,,French Polynesia,France,2020-10-27 04:24:45,-17.6797,-149.4068,6431,26,4090,2315,"French Polynesia, France",2289.394241449036,0.4042917120199036
,,Guadeloupe,France,2020-10-27 04:24:45,16.265,-61.551,7474,115,2199,5160,"Guadeloupe, France",1867.9069395466934,1.5386673802515387
