Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Malaysia,2020-03-10T16:33:13,129,0,24,2.5,112.5
Gansu,Mainland China,2020-03-10T14:33:13,125,2,88,36.0611,103.8343
Liaoning,Mainland China,2020-03-10T04:13:09,125,1,111,41.2956,122.6085
Hong Kong,Hong Kong SAR,2020-03-10T23:53:02,120,3,65,22.3,114.2
,Bahrain,2020-03-10T18:53:02,110,0,22,26.0275,50.55
Jilin,Mainland China,2020-03-09T14:33:03,93,1,91,43.6661,126.1923
Massachusetts,US,2020-03-10T22:13:11,92,0,1,42.2302,-71.5301
,Greece,2020-03-10T10:53:03,89,0,0,39.0742,21.8243
Xinjiang,Mainland China,2020-03-08T05:33:02,76,3,73,41.1129,85.2401
Inner Mongolia,Mainland China,2020-03-08T05:13:06,75,1,70,44.0935,113.9448
Ningxia,Mainland China,2020-03-06T12:53:03,75,0,71,37.2692,106.1655
,United Arab Emirates,2020-03-10T11:13:12,74,0,12,23.4241,53.8478
,Iraq,2020-03-10T05:13:07,71,7,3,33.0,44.0
,Iceland,2020-03-10T12:53:02,69,0,1,64.9631,-19.0208
,Kuwait,2020-03-10T10:13:28,69,0,1,29.5,47.75
,Egypt,2020-03-10T05:13:07,59,1,1,26.0,30.0
,Israel,2020-03-10T12:53:02,71,0,0,31.0,35.0
,India,2020-03-10T10:13:28,56,0,4,21.0,78.0
New South Wales,Australia,2020-03-10T14:13:14,55,2,4,-33.8688,151.2093
,Thailand,2020-03-10T08:53:03,53,1,33,15.87,100.9925
,San Marino,2020-03-10T05:13:07,51,2,0,43.9424,12.4578
Taiwan,Taipei and environs,2020-03-10T19:13:15,47,1,17,23.7,121.0
Diamond Princess,US,2020-03-10T02:33:04,46,0,0,35.4437,139.638
,Czech Republic,2020-03-10T13:33:14,41,0,0,49.8175,15.473
,Lebanon,2020-03-10T10:53:03,41,1,1,33.8547,35.8623
,Portugal,2020-03-10T12:53:02,41,0,0,39.3999,-8.2245
,Finland,2020-03-10T10:13:30,40,0,1,64.0,26.0
Ontario,Canada,2020-03-10T17:13:32,36,0,4,51.2538,-85.3232
,Ireland,2020-03-10T19:13:21,34,0,0,53.1424,-7.6921
,Philippines,2020-03-10T10:13:30,33,1,2,12.8797,121.774
British Columbia,Canada,2020-03-09T22:43:25,32,1,4,53.7267,-127.6476
,Brazil,2020-03-10T16:53:13,31,0,0,-14.235,-51.9253
,Slovenia,2020-03-10T16:13:26,31,0,0,46.1512,14.9955
,Viet Nam,2020-03-10T19:13:21,31,0,16,16.0,108.0
,Indonesia,2020-03-10T12:53:02,27,0,2,-0.7893,113.9213
,Romania,2020-03-10T16:33:13,25,0,3,46.0,25.0
,occupied Palestinian territory,2020-03-10T19:13:21,25,0,0,31.9522,35.2332
,Qatar,2020-03-10T16:13:26,24,0,0,25.3548,51.1839
,Poland,2020-03-10T20:13:07,22,0,0,51.9194,19.1451
Grand Princess,US,2020-03-10T02:33:04,21,0,0,37.6489,-122.6655
,Algeria,2020-03-09T10:13:06,20,0,0,28.0339,1.6596
,Saudi Arabia,2020-03-10T05:13:07,20,0,1,24.0,45.0
Queensland,Australia,2020-03-10T13:53:06,18,0,8,-28.0167,153.4
Victoria,Australia,2020-03-10T14:33:13,18,0,7,-37.8136,144.9631
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,35.7452,95.9956
,Oman,2020-03-10T08:33:02,18,0,9,21.0,57.0
,Argentina,2020-03-10T05:13:07,17,1,0,-38.4161,-63.6167
Georgia,US,2020-03-10T03:53:03,17,0,0,33.0406,-83.6431
,Pakistan,2020-03-10T05:13:07,16,0,1,30.3753,69.3451
,Ecuador,2020-03-09T09:03:03,15,0,0,-1.8312,-78.1834
,Georgia,2020-03-09T10:13:06,15,0,0,42.3154,43.3569
Colorado,US,2020-03-10T18:33:03,15,0,0,39.0598,-105.3111
Florida,US,2020-03-10T13:13:14,15,2,0,27.7663,-81.6868
New Jersey,US,2020-03-10T18:13:16,15,1,0,40.2989,-74.521
Oregon,US,2020-03-10T19:53:13,15,0,0,44.572,-122.0709
,Croatia,2020-03-10T16:53:13,14,0,0,45.1667,15.5
,Chile,2020-03-10T05:13:07,13,0,0,-35.6751,-71.543
Texas,US,2020-03-10T04:13:13,13,0,0,31.0545,-97.5635
,Estonia,2020-03-10T11:13:13,12,0,0,58.5953,25.0136
Illinois,US,2020-03-10T18:33:03,12,0,2,40.3495,-88.9861
Pennsylvania,US,2020-03-10T18:13:16,12,0,0,40.5908,-77.2098
,Azerbaijan,2020-03-10T16:13:27,11,0,0,40.1431,47.5769
,Peru,2020-03-10T16:33:13,11,0,0,-9.19,-75.0152
,Albania,2020-03-10T12:53:02,10,0,0,41.1533,20.1683
Macau,Macao SAR,2020-03-10T19:13:20,10,0,10,22.1667,113.55
,Russian Federation,2020-03-10T19:13:21,10,0,3,60.0,90.0
,Belarus,2020-03-10T16:13:27,9,0,3,53.7098,27.9534
,Costa Rica,2020-03-09T09:03:03,9,0,0,9.7489,-83.7534
,Hungary,2020-03-09T09:43:03,9,0,0,47.1625,19.5033
,Latvia,2020-03-10T10:13:41,8,0,1,56.8796,24.6032
Iowa,US,2020-03-10T02:33:04,8,0,0,42.0115,-93.2105
Maryland,US,2020-03-10T18:13:16,8,0,0,39.0639,-76.8021
South Australia,Australia,2020-03-06T04:23:08,7,0,2,-34.9285,138.6007
Alberta,Canada,2020-03-09T17:53:24,7,0,0,53.9333,-116.5765
,Mexico,2020-03-10T05:13:07,7,0,4,23.0,-102.0
,North Macedonia,2020-03-10T10:53:03,7,0,0,41.6086,21.7453
,Slovakia,2020-03-10T05:13:07,7,0,0,48.669,19.699
,South Africa,2020-03-10T05:13:07,7,0,0,-30.5595,22.9375
North Carolina,US,2020-03-10T02:33:04,7,0,0,35.6301,-79.8064
South Carolina,US,2020-03-10T02:33:04,7,0,0,33.8569,-80.945
Tennessee,US,2020-03-10T19:53:13,7,0,0,35.7478,-86.6923
Virginia,US,2020-03-10T03:53:03,7,0,0,37.7693,-78.17
Western Australia,Australia,2020-03-10T14:33:13,6,1,0,-31.9505,115.8605
,Maldives,2020-03-10T05:13:07,6,0,0,3.2028,73.2207
Arizona,US,2020-03-10T02:53:04,6,0,1,33.7298,-111.4312
Indiana,US,2020-03-10T17:13:25,6,0,0,39.8494,-86.2583
Kentucky,US,2020-03-10T02:33:04,6,0,0,37.6681,-84.6701
,Afghanistan,2020-03-10T12:33:02,8,0,0,33.0,65.0
,Bosnia and Herzegovina,2020-03-10T05:13:07,5,0,0,43.9159,17.6791
,Dominican Republic,2020-03-08T17:23:08,5,0,0,18.7357,-70.1627
,French Guiana,2020-03-07T03:23:05,5,0,0,3.9339,-53.1258
,Luxembourg,2020-03-10T05:13:07,5,0,0,49.8144,6.1317
,Malta,2020-03-10T16:33:13,5,0,0,35.9375,14.3754
,New Zealand,2020-03-07T02:03:29,5,0,0,-40.9006,174.886
,Serbia,2020-03-10T18:53:03,5,0,0,44.0165,21.0059
,Tunisia,2020-03-10T05:13:07,5,0,0,33.8869,9.5375
District of Columbia,US,2020-03-10T03:53:03,5,0,0,38.8974,-77.0268
,Bulgaria,2020-03-09T14:43:03,4,0,0,42.7339,25.4858
Quebec,Canada,2020-03-10T00:53:03,4,0,0,52.9399,-73.5491
,Senegal,2020-03-08T20:23:08,4,0,1,14.4974,-14.4524
Nevada,US,2020-03-10T02:33:04,4,0,0,38.3135,-117.0554
New Hampshire,US,2020-03-10T02:33:04,4,0,0,43.4525,-71.5639
,Bangladesh,2020-03-10T06:19:32,3,0,0,23.685,90.3563
,Colombia,2020-03-10T05:33:02,3,0,0,4.5709,-74.2973
,Cyprus,2020-03-10T13:13:13,3,0,0,35.1264,33.4299
,Morocco,2020-03-10T14:13:14,3,1,0,31.7917,-7.0926
,Republic of Moldova,2020-03-10T19:13:21,3,0,0,47.4116,28.3699
Minnesota,US,2020-03-10T19:53:13,3,0,0,45.6945,-93.9002
Nebraska,US,2020-03-10T03:13:17,3,0,0,41.1254,-98.2681
Ohio,US,2020-03-10T03:13:17,3,0,0,40.3888,-82.7649
Rhode Island,US,2020-03-10T03:13:17,3,0,0,41.6809,-71.5118
Wisconsin,US,2020-03-10T17:13:25,3,0,1,44.2685,-89.6165
Tasmania,Australia,2020-03-08T05:43:04,2,0,0,-41.4545,145.9707
,Cambodia,2020-03-08T04:53:03,2,0,1,11.55,104.9167
,Cameroon,2020-03-08T05:23:03,2,0,0,3.848,11.5021
,Faroe Islands,2020-03-08T05:13:07,2,0,0,61.8926,-6.9118
,Martinique,2020-03-07T03:23:05,2,0,0,14.6415,-61.0242
,Nigeria,2020-03-09T09:43:03,2,0,0,9.082,8.6753
,Saint Martin,2020-03-10T05:33:02,2,0,0,18.0708,-63.0501
Connecticut,US,2020-03-10T03:13:17,2,0,0,41.5978,-72.7554
Hawaii,US,2020-03-10T03:13:17,2,0,0,21.0943,-157.4983
Oklahoma,US,2020-03-10T17:13:25,2,0,0,35.5653,-96.9289
Utah,US,2020-03-10T16:53:13,2,0,0,40.15,-111.8624
,Andorra,2020-03-02T20:23:16,1,0,0,42.5063,1.5218
,Armenia,2020-03-01T19:53:02,1,0,0,40.0691,45.0382
Northern Territory,Australia,2020-03-10T14:13:14,1,0,0,-12.4634,130.8456
,Bhutan,2020-03-06T15:43:02,1,0,0,27.5142,90.4336
,Brunei,2020-03-10T06:13:43,1,0,0,4.5353,114.7277
,Burkina Faso,2020-03-10T05:33:02,1,0,0,12.2383,-1.5616
,Channel Islands,2020-03-10T05:33:02,1,0,0,49.3723,-2.3644
,Gibraltar,2020-03-10T08:33:03,1,0,1,36.1408,-5.3536
,Holy See,2020-03-10T19:13:21,1,0,0,41.9029,12.4534
,Jordan,2020-03-03T15:33:02,1,0,0,31.24,36.51
,Liechtenstein,2020-03-04T01:33:07,1,0,0,47.14,9.55
,Lithuania,2020-02-28T16:23:03,1,0,0,55.1694,23.8813
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,31.6927,88.0924
,Monaco,2020-02-29T00:33:01,1,0,0,43.7333,7.4167
,Mongolia,2020-03-10T06:13:43,1,0,0,46.8625,103.8467
,Nepal,2020-03-10T08:33:03,1,0,1,28.3949,84.124
,Panama,2020-03-10T06:13:43,1,0,0,8.538,-80.7821
,Paraguay,2020-03-08T09:13:16,1,0,0,-23.4425,-58.4438
,Saint Barthelemy,2020-03-09T10:43:06,1,0,0,17.9,-62.8333
,Sri Lanka,2020-03-10T08:33:03,1,0,1,7.8731,80.7718
,Togo,2020-03-07T02:13:09,1,0,0,8.6195,0.8248
Kansas,US,2020-03-10T03:13:17,1,0,0,38.5266,-96.7265
Louisiana,US,2020-03-10T03:13:17,1,0,0,31.1695,-91.8678
Missouri,US,2020-03-10T03:13:17,1,0,0,38.4561,-92.2884
Vermont,US,2020-03-10T03:13:17,1,0,0,44.0459,-72.7107
,Ukraine,2020-03-03T15:33:02,1,0,0,48.3794,31.1656
From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0,35.4437,139.638
Alaska,US,2020-03-10T02:33:04,0,0,0,61.3707,-152.4044
Arkansas,US,2020-03-10T02:33:04,0,0,0,34.9697,-92.3731
Delaware,US,2020-03-10T02:33:04,0,0,0,39.3185,-75.5071
Idaho,US,2020-03-10T02:33:04,0,0,0,44.2405,-114.4788
Maine,US,2020-03-10T02:33:04,0,0,0,44.6939,-69.3819
Michigan,US,2020-03-10T02:33:04,0,0,0,43.3266,-84.5361
Mississippi,US,2020-03-10T02:33:04,0,0,0,32.7416,-89.6787
Montana,US,2020-03-10T02:33:04,0,0,0,46.9219,-110.4544
New Mexico,US,2020-03-10T02:33:04,0,0,0,34.8405,-106.2485
North Dakota,US,2020-03-10T02:33:04,0,0,0,47.5289,-99.784
South Dakota,US,2020-03-10T02:33:04,0,0,0,44.2998,-99.4388
West Virginia,US,2020-03-10T02:33:04,0,0,0,38.4912,-80.9545
Wyoming,US,2020-03-10T02:33:04,0,0,0,42.756,-107.3025
